comment_id,video_id,comment_text,discourse_label,annotation_confidence,pass_a_label,verification_label,verification_status,adjudication_required,final_annotation_source
UgwjO0ibHM1yiDA4nfp4AaABAg,FMNRItiR6ZA,5 tahun yang lalu🗿,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UggA6Ht_3NWs9XgCoAEC,YljSXjd4lnk,Bukankah penemu pertama adalah Abbas bin Firnas yang bisa terbang selama 10 menit lebih? Tetapi mengapa tidak cantumkan?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgwjhW61BTkjEpbFAKd4AaABAg.9GCekwehj0p9Gw9xbMdSpV,21seK8tKSYI,"@pependi1856 damai apanya .? Perang juga enggak, gw kan di keroyok sama kafir & munafikun... gw sih defend doank, mereka aja yg provokator pake bahasa kotor",Question,Medium,Question,Question,confirmed,False,pass_agreement
UgzdkMCo4wrsenz0HRp4AaABAg.8zXJRBJj2mF93xl853XLPI,QK01ROEqJ1A,Siapa Lu? ashiappp.. profesor lulusan SMA eh SD,Question,High,Question,Question,confirmed,False,pass_agreement
UgyfUkvAOn73DnvOzIJ4AaABAg,impJiSfof9E,"Min, hak pilih itu penting gak? #tanyakokbisa #beranibertanya",Question,Low,Question,Question,confirmed,False,pass_agreement
UgywiR7n6vwgBVBrQXF4AaABAg.9LuMwE-tmdE9Pc3zRe7UJ_,H_5TPzquRyo,"AhA bISa J4di m4nuaS!A bErEv0Lu@I dArI tUmBuH4N,kan tolol,manusia ya manusia kera ya kera,sebenernya masalah begini gk usah di ributin sih,itu tergantung percaya mana, teori kera berevolusi jadi manusia/nabi adam dan hawa",Praise,Low,Disagreement,Praise,revised,False,verification_revision
UgzAFzpLtrMZICpEdGd4AaABAg,QK01ROEqJ1A,"Gua sadar sekarang bahwa kita tidak berarti apa apa di alam semesta ini. Hanya seperti butiran debu. Gua dulu sombong, tapi tersadarkan dengan video ini. Makasih ""Kok bisa?""",Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
Ugwn2alYf4HMB2bWHcl4AaABAg,QK01ROEqJ1A,Wuih mantap uda mulai Trending,Praise,High,Praise,Praise,confirmed,False,pass_agreement
Ugw-E7rPeJwLtha0vVZ4AaABAg.9oo_UjVKbv09r7FoNpl606,T9ttUfGG7EE,Siapa asteonotnya ? Bagaimana kalimatnya ? Mungkin kamu cuma salah paham,Question,High,Question,Question,confirmed,False,pass_agreement
UggN-d1zv2lg_3gCoAEC.8FaSZo_2Yio8FbCp6YTEFB,NVDIHTGVcLc,kan elevatornya masih tetep ketarik sama gravitasi bumi,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugz7IjqnP23VOq2iaX54AaABAg,QK01ROEqJ1A,"Kalau saya sih tidak kaget, karna dalam ajaran Islam kita sudah di beritahu bahwasanya bumi itu ibarat 1 tetes air yg di jatuhkan ke dalam lautan, itulah ukuran bumi di alam semesta 😁",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzdDDc2cjPCzZJ-0Ht4AaABAg.8j-XsKrufv18kfV6qoX8ly,T9ttUfGG7EE,"@Damsetiardi ngapain gua nunjukin muka gua ke lu,tar disantet gua",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgybGTQT1MywjPSYdPh4AaABAg.9OvZ9YJHwtG9Q798CF0_jR,QK01ROEqJ1A,@m.raihanraihan9517 lah dia duluan kenapa dia ngomong gitu padahal kagak ada yang nanya dia,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ughr6tQO8jyIpHgCoAEC,uA3cMFjqfaM,+Kok Bisa? Masih adakah sastrawan di Indonesia? #tanyakokbisa,Question,High,Question,Question,confirmed,False,pass_agreement
UghNTho--pDqP3gCoAEC,uA3cMFjqfaM,apa itu nebula,Agreement,Low,Opinion,Agreement,revised,False,verification_revision
UgwZZcNZHKOfzXNA12R4AaABAg,5Zi4qGpGop4,Abang tukang bakso.. Marilah-kemari.. Saya mau beli...     Hayoo siapa yg bacanya sambil nyanyi,Disagreement,Low,Opinion,Disagreement,revised,False,verification_revision
UgzLMZ2nxOLMWjkpHz94AaABAg.9MeZzHIglqR9RCeHhLOJ6c,AxyPASIXz1k,Au'ah males pengen beli trek,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugy6g_fmQbzao26my9R4AaABAg.9sRAKqYhg-I9twYCxZKIzw,21seK8tKSYI,Emang salah dimana para orang Yahudi itu?,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugwa9fnvyMRCNuHFoLB4AaABAg,QK01ROEqJ1A,Sering sering dong bikin tentang tema apam semesta 👍👍👍👍,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugz85OV9hqe3ZCf4OxF4AaABAg.9J_V6xGr7ie9T8mMIofn_X,T8g_hUpx9VU,bukan..,Opinion,Low,Opinion,Opinion,needs_adjudication,True,adjudicated
UgjqhSXApilHC3gCoAEC,YljSXjd4lnk,min kenapa banyak yang nanya disini???,Question,High,Question,Question,confirmed,False,pass_agreement
UgzpgqEtCyu5n-IMcrx4AaABAg.8eChvao0tsU8eeNrI110yy,21seK8tKSYI,Faisal Nur Hidayat emang lu pernah ke luar angkasa buat buktiin kalo bumi itu bulat?,Suggestion,Low,Experience,Suggestion,revised,False,verification_revision
Ugxhw6-9O1XbmArqbf54AaABAg.8yCTVE4OZQi9BvTaoEwdA2,5Zi4qGpGop4,Hmmm kok aku mencium bau bawang ya..... 😐🤔,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugzc4kR8cbnItA4-rz54AaABAg,QK01ROEqJ1A,Kayaknya masih ada kehidupan diluar sana,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgzoEX0ognVfqTnDBZh4AaABAg,qis44fqpuAU,"Mending ke masa depan  Karna klo  masa lalu itu mungkin udh ada yg cerita/ngalamin Tpi klo masa dpn, siapa yg tau? :v",Question,High,Question,Question,confirmed,False,pass_agreement
UghjtbePZvxNdHgCoAEC.8CabO3P8JR58DX481GKu0P,PEbhbW4rgy4,Mungkin tidak masalah bila hanya 5 detik （＾ｖ＾）,Agreement,Low,Opinion,Agreement,revised,False,verification_revision
UgjdvusnHeDAFHgCoAEC,uA3cMFjqfaM,Min apakah VRMMORPG bisa menjadi kenyataan seperti 'Nerve Gear' 😂😂,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugh893eE8lQVHngCoAEC.8CbmKLzjJVw8CcakhUPiKf,PEbhbW4rgy4,+Hisky Wibowo widih banyak banget.,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw7oDa6XN41xGTfatp4AaABAg,QK01ROEqJ1A,"masi belum terbukti,.",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzX-rRhWNcVc9cDqeV4AaABAg,qis44fqpuAU,"Masa depan, biar bisa liat kerusakan dan konflik yg timbul oleh manusia, dan mengambil bukti untuk diperlihatkan ke manusia masa sekarang supaya tidak berbuat 'kerusakan' yang sama",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugx-BtVsJqkwUjl29it4AaABAg.9J_cwAWPJ1i9JkzuSd_bP-,T8g_hUpx9VU,Ndak bisa bhs inggris,Disagreement,High,Opinion,Disagreement,revised,False,verification_revision
UgynWQiopNGur3u0yoh4AaABAg,zbSe0xE7tg0,Bagaimanakah keadaan bumi apabila bumi tidak memiliki gunung alias datar semua,Question,Low,Opinion,Question,revised,False,verification_revision
UgxY-0-wMFiW6ilZxwp4AaABAg,T9ttUfGG7EE,Langit itu tak bisa di tembus geng.. dalam Al-Quran ada diterangkan.. pastikan ilmunye cukup di dada jika mau berkongsi sesuatu..Wallahualam..,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugh63iJxItOqyngCoAEC,FMNRItiR6ZA,sekarang pertanyaanya kenapa bakso itu bulat?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgyOxlQfRP9k5g-ert14AaABAg,uA3cMFjqfaM,Ada apakah dengan bakso?,Question,High,Question,Question,confirmed,False,pass_agreement
UgxP3xIe6B7VRGbnAAx4AaABAg,t5SaFgSaM_M,02:46 *_ Ketika lucinta luna berantem dengan deddy Corbuzier_*,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxUzWfLyR_tbSy7YV54AaABAg.8eCnKOsSPPs8eGtWdbSwAm,21seK8tKSYI,Kalo lo main bola dan bolanya datar kan ga enak mainnya,Opinion,Low,Opinion,Opinion,needs_adjudication,True,adjudicated
UgzB8YR4I8dp2ojqWXp4AaABAg.8f3FUatAnWf8kDK6Raw-lI,21seK8tKSYI,"@ihsan.azhari bnyk la buktinya tolol,bisa diliat google,makanya hp jgn digunain buat nonton bokep sama baca teori FE doang,belajar kok di yt?FE anjjng",Question,High,Question,Question,confirmed,False,pass_agreement
Ugx0bUcROAFMFat754d4AaABAg.8zZ5NiIQyxm97cjUM1lNK6,21seK8tKSYI,"@bambangsuprianto4894 ngatain org otak udang di kepalanya taik,, gk mau cari ilmu , gk mau open minded , klo org gk sepaham bukan berarti di kata2in ,, kmu cuman modal baca dan mengcopy , ilmuwan aja yg menyelidiki dan menyimpulkan  sendiri gk sesombong itu kawan ,,",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzRlrioMc9pmd4mzEJ4AaABAg.8zfjhzWBIn48zrsDoa6CwF,QK01ROEqJ1A,@triputra2428 trus argumentasi lu dr tadi ga kacau ya mutar mutar kyak org goblok wkwkw. Dr injil sudah direvisi byk pendeta masuk islam pdhl hny beberapa hnya wacana sampah yg sumbernya ga jelas hmy klaim lihat diyoutube. Tp ngaku sok jenius wkwkwk Goblok ia🤣🤣🤣,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Uggk5i3jArCfq3gCoAEC,iyJeozHhvJI,"Min kenapa suatu produk bisa tau kapan tanggal, bulan, tahun kadaluarsanya?",Question,High,Question,Question,confirmed,False,pass_agreement
Ugi7rGLA51eBengCoAEC,JRJ1ngbUe6A,"bang aku mau nanya donk, di luar bumi kan ada luar angkasa,di luar angkasa ada apa?dan di bawahnya luar angkasa itu apa?",Question,Medium,Question,Question,confirmed,False,pass_agreement
UgyQzxzEMiorjuE-pLF4AaABAg.9PIgWmwNI8g9PdtNVN0cQ9,T9ttUfGG7EE,"@muhammadsholifudin597 ini nih namanya menjelek jelekan nabi,make nama nabi muhammad tapi sifat udah kek setan",Correction,Low,Correction,Correction,confirmed,False,pass_agreement
UgzCNtcSeLPPAervwdF4AaABAg,zbSe0xE7tg0,Ada berapa banyak galaksi di luar sana? Dan apakah ada kehidupan di luar sana (lagit ke 2- langit7),Question,Low,Question,Question,confirmed,False,pass_agreement
UggEmNjAXH75XXgCoAEC,NVDIHTGVcLc,Kenapa inggris keluar dari uni eropa,Disagreement,Low,Disagreement,Disagreement,needs_adjudication,True,adjudicated
UgzoyC6gT6g_uiIHCAR4AaABAg,impJiSfof9E,Mohon penjelasannya menit 3:52 memang apa yg lebih cepat di bandingkan cahaya di alam semesta pak kokbisa,Question,Low,Opinion,Question,revised,False,verification_revision
UgxNxRnlpTekS6eeUup4AaABAg,dghOCZmSEUQ,Apa bahan bahan bensin karena bisa bikin harum? #buatdivideo,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgyjbV-WHCgIBBB11Up4AaABAg,QK01ROEqJ1A,Sang Budha telah mengetahui berkalpa kalpa asankeya lamanya tentang  keberadaan alam semesta kemunculan keberlangsungan hingga lenyapnya semua inti alam semesta berada diantara sub zero garis hitam dan putih ☯️ diantara hitam dan putihpun masih ada cahaya dan gelap🙏😔,Disagreement,Low,Disagreement,Disagreement,confirmed,False,pass_agreement
UgzofwNtfPIlesk_0BB4AaABAg.8i7IroWZtaS8jd3HAnC-H_,JRJ1ngbUe6A,1. Satelit bisa hidup lama karena energi nya berasal dari panel Surya 2. 12rb km itu diameter nya bumi.. seharusnya yg loe tulis itu keliling nya bukan diameter.. keliling bumi itu 40rb km 3. Satelit melaju dengan kecepatan secepat itu tidak akan rusak itu di sebabkan karena di luar angkasa tidak ada hambatan seperti udara yg ada di bumi...  4. Atmosfer bisa di tembus asalkan saat melewati nya tidak dengan kecepatan yg sangat tinggi.. agar tidak terkikis oleh atmosfer nya,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzWrTKBe7-96pnN_654AaABAg,impJiSfof9E,Di ending videonya lagunya apa ya kok enak bgt didenger..😅 kasih tau bagi yg tau please,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyIKpxQHFZ1TACEREx4AaABAg.8jTpgdwdV0d8jTu4BwFLoz,qis44fqpuAU,Thehijabgirls Misterigadissakura kalau ke masa lalu dan memperbaiki kesalahan pasti yang kamu hidupi sekarang pasti ada perbedaan,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgyAokIshLsEKHOLL8R4AaABAg,jPyd0Xv5LfY,Orang sains : misteri yg harus dipecahkan dengan akal logika.  Orang indo : ah magis... Itu misteri goib.,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzaQXXl9KUnND0Lak14AaABAg.8e7C4PmCRpf8e7JEEkWpE2,21seK8tKSYI,+ELTRION _127 woaa siyapp patungan kuy yakali lu gamau liat juga? Jalan2 kitaa hahahaha,Agreement,Low,Agreement,Agreement,needs_adjudication,True,adjudicated
UgwCVd-5XFk5pSFu8N14AaABAg,T9ttUfGG7EE,Ngeri lama2 chanel ini bisa2 mempercayai penyembahan berhala.,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugy-r2GxZ9sJ4kIeTd14AaABAg,QK01ROEqJ1A,"Gue justru terharu dgn penjelasan dri channel ini, bahwa ternyata hanyalah sekecil debu/atom, yg ad di alam semesta,",Correction,Low,Correction,Correction,confirmed,False,pass_agreement
UgyOjx1COhlRQBO4pA54AaABAg,uA3cMFjqfaM,"jangan bumi kalau rusak kasian ka,bah",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugy_VoHRzJYnzLS5xd94AaABAg,T8g_hUpx9VU,Request:apa warna terbanyak didunia?,Suggestion,High,Suggestion,Suggestion,confirmed,False,pass_agreement
UgwdNMPFKWc9kUYvHxJ4AaABAg.8tb_A1RKJnN8tbkXZHdEjt,impJiSfof9E,Jangan jangan Pain beneran ada dan suatu saat akan menginvasi Bumi 😂,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugxld933YBopG6eiSGd4AaABAg.95AvQWQHnAx95x1j2RESso,21seK8tKSYI,"@amidysiregar4468 🙏Saling Memberikan info kebenaran..semoga antum dan Anak2 keturunan antum tidak Kelaparan dimasa Mendatang. Saya 🤲 hanya bisa menyampaikan Link tersebut, Kedepannya Terserah Antum Mau Seperti Apa",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UghSHjiIcd7R0ngCoAEC.8VURsTdw0cE8VV1phdAfid,2EVv7dmTFik,pergerakan plat bumi juga salah satu faktor gunung berapi bisa meletus.,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugz85OV9hqe3ZCf4OxF4AaABAg.9J_V6xGr7ie9LNhFab4YSm,T8g_hUpx9VU,@muhammadkhadafisaputrahern9183 iri,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzEojptUc97BfAKKCV4AaABAg.8ojpECYJICS8zipNpybc6e,RBFhyVux3IE,"Kuota itu hanya pembatas kita mengakses Internet atau jaringan.(wujud nya hanya data), ibarat nya uang elektronik, kita beli sesuatu pakai saldo itu.,Saldo itu berkurang, nah kalau aplikasi nya di internet, akses internet bisa kita ibaratkan kita beli/sewa barang (barang nya itu internet) dengan memakai saldo yang namanya kuota (satuan data)",Praise,Low,Opinion,Praise,revised,False,verification_revision
UgwdGcHEAxPTmCJD3Nx4AaABAg.8zWzqY1HrbC8zXQKCzSDVZ,QK01ROEqJ1A,Senza Padre padahal mereka bahas cuma cincin,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwcLZ6CSqVP1diDjHx4AaABAg.98OMoPjTAqV98sbvOHMArz,JRJ1ngbUe6A,"Gede banget mesinnya bro, beratnya ratusan ton , daya dorongnya juga ratusan ton",Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UghDxHee_9304XgCoAEC,YljSXjd4lnk,apa yang membuat roket bisa menembus lapisan atmosfer ?,Question,High,Question,Question,confirmed,False,pass_agreement
Ugyg0HQXSPngBKGshel4AaABAg.8jie6wdAUDw8khM5J7PgIW,21seK8tKSYI,@kristo3019 jawaban paling mudah dan simple itu karena gravitasi haaah,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugzh2sQuFXyJNkJLX_R4AaABAg.9BcyW_Jau0h9D0vJulWvor,21seK8tKSYI,@random-xj4vn bukankah kubah itu cuma kemungkinan? Silahkan anda baca sendiri buku eric dubay kubah itu cuman kemungkina,Question,High,Question,Question,confirmed,False,pass_agreement
UggYWuddWN8LAngCoAEC.86QJFf80N4L9HCt5qjqIfL,Tx87wEaDtxo,@BeSmileBemz mungkin karena laron pengen masa depannya terang seperti cahaya,Agreement,Medium,Opinion,Agreement,revised,False,verification_revision
Ugwx2Z70jxWnGX3HAIN4AaABAg.8kvx3N1Bd9N8l5kbudiISW,YxgOhIQJX3Q,Sepupu gw ada yg g pernh naik pesawat,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugxd0uytoKOJUn0wckl4AaABAg.9J_VG7G8hU59JcEdq6lwR_,T8g_hUpx9VU,Profil NigthD sudah terkutuk cok,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxuSWLwnp6rkk44GXJ4AaABAg.9LpzQWVDbGP9Lq57w-7BmM,AxyPASIXz1k,@athan nz ini dia,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgxmYpx0cb5IpZk9pJt4AaABAg,5_9wU8yJZ8w,"Min, mengapa kita menguap?",Question,Medium,Question,Question,confirmed,False,pass_agreement
UgwlcgGhUCRhmYdNw8R4AaABAg,QK01ROEqJ1A,Itu baru naik mobil...kalau kita naik ojek sampai berapa abad ya🤣🤣,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UghmYPfnEJTQrngCoAEC,NVDIHTGVcLc,apakah benar manusia akan tinggal du luar angkasa?,Agreement,Medium,Question,Agreement,revised,False,verification_revision
Ugy3msgo4Rt4LfjEhq54AaABAg.8xoqOtL72hx8zx9gB9WH4N,t5SaFgSaM_M,Jino Gaming lu yg bocah anjing,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugza14I_AkG636Vp_6Z4AaABAg,QK01ROEqJ1A,gimana cara ilmuan tau?,Question,High,Question,Question,confirmed,False,pass_agreement
UgyTHVaqIqimX76fRv14AaABAg,21seK8tKSYI,Kenapa bakso berbentuk bulat?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgwwxDatTCDMi7jEGZ54AaABAg,rha05J96bOM,"""Apakah air yang ada di bumi bisa di buang ke luar angkasa?""",Question,High,Question,Question,confirmed,False,pass_agreement
UgjaKwOBxxzk43gCoAEC,YljSXjd4lnk,penjelasan palung mariana dong,Disagreement,Low,Disagreement,Disagreement,confirmed,False,pass_agreement
Ugj-ORm2YKNWGHgCoAEC,iq0yOkj3d28,"paling mudah di pahami, kalau di tarik perjalanan garis lurus kita akan sampai pada tempat semula, kalau datar apa kita pernah bertemu ujung bumi?",Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
UgzU2r5XktPNvnXvAKN4AaABAg,QK01ROEqJ1A,"Mantep nih min ""trailer nya - kok bisa?""  semoga tembus 10 m",Question,Low,Question,Question,confirmed,False,pass_agreement
UgwzfxPNqVCsUWgm6cR4AaABAg,rloh5wZxFrU,"Barapa umur matahari, bukannya kl bintang udah tua akan terjadi supernova? Trus kpn matahari mencapai supernova?#beranibertanya",Question,Low,Question,Question,confirmed,False,pass_agreement
UgxIRdDLcpvnEEg-h8R4AaABAg.8dWodRF_2Q28eGrXz82TLh,dghOCZmSEUQ,Azril Pradipa Eh nggak juga dong. Emang enak makan es krim panas? Hah?,Question,High,Question,Question,confirmed,False,pass_agreement
UgxFYbqBCUxkavmkxBZ4AaABAg,T9ttUfGG7EE,"penjelasan apa ni video,cuma animasi dan ditambah dikit info dari mbah Google..kalau bicara sains minimal pakai angka dan perhitungan..",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugx2g-6ziXdgFX1FQrx4AaABAg,dghOCZmSEUQ,Knp aqua galon bunyi blubuk2 sndiri disaat tdk ada yg minum ?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgjAc1uM0Uic9XgCoAEC,PEbhbW4rgy4,Apakah kita masih bisa menikmati bakso jika matahari tiba tiba lenyap ??,Agreement,Low,Question,Agreement,revised,False,verification_revision
Ugx8Ifq-NCILXQWHeK54AaABAg.8tc0xqx3rQ_8te5nt8xhHs,impJiSfof9E,"Salam, saya dari salah satu Alam Semesta dari Infinite Universe dari Infinite Multiverse yg hancur hanya karena tebasan senjata Mars Demonbane...",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyYwBNfR7l4AcJ3Pdt4AaABAg.98-_AeNLJue98__uEnrrcS,21seK8tKSYI,"@hanzwolf466 kalah untuk mengalah. Kalo tidak percaya ndak apa apa. Buat apa debat kusir hanya beradu agrumen, pantas saya kalah. Tapi lakukan dengan eksperimen pasti tidak ada yang bisa memecahkan",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgjGi5MkWqs56ngCoAEC,2EVv7dmTFik,Bagaimana cara menghitung kecepatan cahaya?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgjdFygw-zWnungCoAEC,NVDIHTGVcLc,Kenapa kita tidak bisa mengingat mimpi??,Question,Medium,Question,Question,confirmed,False,pass_agreement
UghzLFBgLWBD93gCoAEC,FjFsx6iQE3Y,Teori paling mendekati adalah mereka terlalu jauh.,Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UghjtbePZvxNdHgCoAEC.8CabO3P8JR58Clil2vmuNZ,PEbhbW4rgy4,+Kok Bisa? ngga usah dibikin di buzzfeed udah adaa,Question,Low,Question,Question,confirmed,False,pass_agreement
UgzQhJB4dNEvnGniVnx4AaABAg,FjFsx6iQE3Y,Siapa yg ksni gara2 hitung lias alam semesta,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugz77wD7JOMizDQbp754AaABAg.8zYVkwxewWM9Wzb12PbG7J,QK01ROEqJ1A,"@arbinakson7113 2. Kitab yang ga jelas dari mana asalnya.   Siapa bilang? Anda cari tahu aja sendiri darimana Alkitab berasal. Saya juga gatau darimana quran berasal, karena bagi saya ga penting dan ga ada gunanya.   Yang perlu anda tau, di dalam sebuah buku. Ada ilmu yang dinamakan ""Ilmu Tafsir""  Salah satu aspek penting dalam ilmu ini adalah MEMAHAMI KONTEKS.   Kalau anda comot satu ayat satu ayat  entah dari kitab apa konteksnya apa, lalu karena berlawanan menyimpulkan ""kontradiksi"" Ya namanya anda maap nih, bodoh.   Misal nih, saya ngomong ""Aku suka Pizza. "" ""Aku tidak suka Pizza. ""  Berlawanan kan? IYA. Kontradiksi? BELUM TENTU.   Bisa aja yang satu saya lagi laper, yang satu saya abis liat orang muntah pizza, kan jadinya enek.  Nah dengan memahami konteks, anda bisa paham suatu kondisi.   Bukan asal. Comot satu satu, ""oh beda nih"" Kontradiksi berarti bwahahahah",Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
UgjNfPc_EZGhZngCoAEC,YljSXjd4lnk,knp kucing takut air,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgiK_G61TYyFcXgCoAEC,NVDIHTGVcLc,terimakasih.,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ughx3T-nKpd3M3gCoAEC.8FabQctjjFp8FimB9Uck6I,NVDIHTGVcLc,"farouzi lubis Ohya, gue ngerti kalo spesies homo sapiens sapiens (manusia) itu berasal dari nenek moyang great apes hasil evolusi dari cabang homo.",Experience,Low,Opinion,Experience,revised,False,verification_revision
UgxnZvYZRgpWTKxPvB94AaABAg.8dSXI0T1j2s8dTDyvJBW5l,dghOCZmSEUQ,"pernah liat embun, ya seperti itulah, hujan itu uap air yang mengembun",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgjEJ4k_2jSe5HgCoAEC.8GpH-ABKslj8GpMrLg1eSE,iq0yOkj3d28,sok kebanyakan konspirasi lu tong,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxsiPu_QhLnoUfv37t4AaABAg.8zsCK2_oBnJ9-TBMTFX_jD,QK01ROEqJ1A,@liakartika4219 salah satu contoh kadal gurun ini 🤣,Agreement,Low,Opinion,Agreement,revised,False,verification_revision
UgzsavoX4GvVJgy3y9t4AaABAg,QK01ROEqJ1A,Manusia hanya debu di alam semesta ini,Correction,Low,Correction,Correction,confirmed,False,pass_agreement
UgwAd5k-_69g-xmSwvB4AaABAg,FjFsx6iQE3Y,Saya mau nanya Berapa lama Rambut Tumbuh Apakah 1 bulan? Tolong Di kasi tau  y bang,Question,High,Question,Question,confirmed,False,pass_agreement
UgwmoX6QresC2jY5QFl4AaABAg.8y4t4hmuDn78y9wY1cnmHG,t5SaFgSaM_M,"@junglekok4205 ya iyalah, teori itu ketika masih di perdebatkan, masih belom keliatan faktanya, jika emang theory itu benar dan sudah terbukti, berarti itu nama nya bukan lagi teori, nama nya udah jadi fakta. Sono lu belajar dulu di google atau di mana terserah lu, msh banyak yg lu gk ketahui. Gw juga msh belajar",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgwvNsAS3Ilcwv-cfvd4AaABAg.8j0JFe3ngpf8j0KoK0l7Av,T9ttUfGG7EE,dibohongi lw sama amerika,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwnChxyEOlBPfDsxtp4AaABAg,T9ttUfGG7EE,ruang hampa tidak bisa mengantarkan energi. logika sederhana,Experience,Low,Praise,Experience,revised,False,verification_revision
Ugxo40CDDOW6dwUVLMp4AaABAg,5_9wU8yJZ8w,Kenapa pake satuan feet min?,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugz5g0xAnBlZ5QUbQQl4AaABAg,impJiSfof9E,Black hole warnanya merah,Suggestion,Low,Suggestion,Suggestion,confirmed,False,pass_agreement
Ugw0yRiK62PD3-76wwh4AaABAg.9UJCguY__mu9bM7UEoWgEQ,2EVv7dmTFik,"Oh ya yang namain galaksi kita pun orang yunani kuno, milky way (jalan susu atau apalah itu) itu dinamain dari legenda mereka dewi apa itu namanya numpahin susu",Experience,Low,Opinion,Experience,revised,False,verification_revision
UgzCFVcq5hn26kEJvfd4AaABAg.9RzJ7zO62FA9ah43qddqUR,QK01ROEqJ1A,"Mohon maap teman2, bukan nya mau sok paling benar atau paling tau, saya bukan siapa2, hanya org yg masih belajar, saya mempelajari semua teori agama2 mengenai alam semesta, setelah belajar dan belajar saya baru menemukan hanya penjelasan Siddharta Gotama atau Buddha lah yg paling sesuai dengan penjelasan ilmu pengetahuan sejauh ini, walaupun pengetahuan sains kita belum apa-apa. Padahal pada zaman Buddha, manusia aja belum mengerti apa itu alam semesta namun sudah pernah Buddha jelaskan. Oleh sebab itu saya Buddhis skrg. Bukan utk pamer atau klaim paling benar, hanya ingin sedikit berbagi. Oleh sebab itu Albert Einstein pernah berkata suatu saat semua agama sudah tidak eksis karena terbantahkan oleh ilmu pengetahuan hanya penjelasan Buddha lah yg masih selaras. Mohon dikoreksi jika ada kesalahan.",Disagreement,Low,Experience,Disagreement,revised,False,verification_revision
UgwoaVECfqWKaGSe1xV4AaABAg,QK01ROEqJ1A,Kenapa ada banyak agama?,Question,High,Question,Question,confirmed,False,pass_agreement
